Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
7828,7,45,2,0,72,3,23,5,5,38,addicted
7830,4,23,1,0,57,1,39,7,0,35,not addicted
7838,3,31,1,0,42,1,29,7,4,28,not addicted
7840,5,17,3,1,56,0,33,7,0,21,not addicted
7841,4,41,1,2,70,1,25,6,8,22,addicted
7847,5,41,2,2,66,0,40,5,7,34,addicted
7848,4,33,2,1,50,0,23,6,5,20,not addicted
7849,10,35,3,1,90,2,27,6,3,27,addicted
7851,4,27,3,1,45,0,20,8,1,27,not addicted
7853,3,23,2,0,38,0,43,6,4,22,not addicted
7856,3,25,2,0,49,1,30,6,0,19,not addicted
7857,4,20,2,1,46,1,30,5,3,29,not addicted
7860,5,46,2,1,77,1,44,3,9,33,addicted
7862,4,20,1,0,52,0,33,4,4,16,not addicted
7866,4,26,0,0,48,0,42,5,3,29,not addicted
7871,2,16,0,0,51,0,32,9,3,24,not addicted
7872,9,36,2,0,70,2,42,6,5,20,addicted
7876,2,28,0,1,57,1,55,6,0,28,not addicted
7877,6,31,0,1,65,1,52,7,3,25,not addicted
7879,2,33,1,1,55,0,32,6,5,24,not addicted
7880,6,29,1,0,51,0,30,8,3,25,not addicted
7882,2,30,1,0,46,0,30,4,0,33,not addicted
7885,4,20,1,1,61,0,44,4,1,19,not addicted
7887,1,23,1,0,53,0,49,6,0,17,not addicted
7888,4,42,3,0,81,1,24,7,7,24,addicted
7889,7,43,1,2,78,1,23,6,8,24,addicted
7890,6,20,0,2,58,2,47,6,4,30,not addicted
7891,4,39,1,2,72,1,37,6,9,30,addicted
7893,3,28,1,1,46,1,50,1,4,18,not addicted
7894,3,24,0,1,44,0,21,10,3,25,not addicted
7895,5,24,1,0,56,0,49,7,0,18,not addicted
7896,4,18,1,2,48,0,41,5,1,24,not addicted
7897,4,24,0,2,46,2,31,6,3,41,not addicted
7898,5,26,0,3,54,2,38,3,4,32,addicted
7899,7,47,3,1,69,1,40,7,5,34,addicted
7900,5,29,2,0,46,1,28,8,2,22,not addicted
7906,5,33,0,0,45,0,28,7,2,34,not addicted
7909,4,25,2,1,54,1,42,4,8,34,addicted
7910,5,24,2,1,42,0,26,3,5,28,not addicted
7911,3,22,1,1,52,0,32,6,2,14,not addicted
7913,5,20,1,0,50,1,42,7,0,28,not addicted
7914,3,32,1,2,60,0,33,6,2,24,not addicted
7916,3,29,0,0,47,2,35,2,2,24,not addicted
7919,4,26,1,0,56,2,53,7,0,30,not addicted
7920,3,31,0,0,48,1,53,7,0,27,not addicted
7926,4,21,0,0,61,0,39,7,2,11,not addicted
7927,2,22,2,0,42,0,36,10,0,20,not addicted
7928,6,35,1,1,59,1,39,7,4,22,not addicted
7930,6,31,3,1,63,0,20,7,7,21,addicted
7932,4,25,0,1,49,0,45,7,3,31,not addicted
7933,5,25,1,1,79,2,38,5,4,28,addicted
7934,7,35,0,2,81,2,18,7,6,36,addicted
7936,3,17,2,0,40,0,23,4,2,17,not addicted
7939,2,25,1,1,55,0,32,8,2,23,not addicted
7942,4,19,0,0,38,1,51,7,1,23,not addicted
7943,1,29,1,0,65,0,44,5,0,22,not addicted
7944,6,40,3,2,58,0,22,6,8,29,addicted
7945,3,25,0,0,47,1,42,6,6,22,not addicted
7948,5,22,2,1,51,1,45,3,1,27,not addicted
7950,5,35,2,3,79,0,41,5,4,29,addicted
7954,3,19,0,1,46,1,38,6,0,17,not addicted
7955,7,37,2,1,73,2,31,3,4,27,addicted
7956,3,20,1,1,53,1,42,6,5,28,not addicted
7957,6,23,1,1,40,1,45,3,1,23,not addicted
7958,3,19,1,0,60,1,42,6,5,26,not addicted
7960,5,24,0,1,47,1,52,4,6,22,not addicted
7961,4,21,0,0,45,0,26,8,1,23,not addicted
7962,2,13,1,0,45,1,51,5,5,20,not addicted
7964,4,26,0,1,52,1,28,4,1,21,not addicted
7965,5,22,1,1,57,0,44,5,0,22,not addicted
7969,3,29,2,0,54,1,51,7,3,25,not addicted
7970,5,35,1,2,63,2,30,4,4,34,addicted
7971,9,30,2,2,70,2,41,4,2,29,addicted
7972,1,27,0,0,52,0,52,9,1,29,not addicted
7973,4,28,1,0,55,1,52,8,6,23,not addicted
7976,7,41,3,2,70,2,15,6,8,29,addicted
7979,3,36,0,1,35,0,20,6,1,34,not addicted
7980,4,22,1,0,53,1,31,6,6,23,not addicted
7981,4,30,2,1,44,1,31,8,5,28,not addicted
7983,10,32,3,2,71,1,36,4,6,32,addicted
7985,5,42,2,1,71,1,16,5,4,34,addicted
7986,4,13,0,0,50,0,21,7,4,22,not addicted
7989,6,28,0,2,60,2,31,3,6,34,addicted
7991,3,22,1,1,55,0,44,12,2,20,not addicted
7992,5,36,3,1,69,0,43,4,4,27,addicted
7993,3,20,2,0,55,0,53,6,2,31,not addicted
7995,5,16,1,0,52,0,39,7,6,26,not addicted
7996,8,35,5,1,81,1,37,6,4,40,addicted
7997,3,30,1,0,37,0,36,9,2,36,not addicted
7998,4,22,1,1,45,2,24,3,4,25,not addicted
7999,2,21,1,0,56,1,30,11,5,25,not addicted
8000,5,34,2,0,78,2,28,5,5,26,addicted
8001,5,26,2,2,51,1,33,6,0,27,not addicted
8002,3,18,1,1,39,1,44,7,7,20,not addicted
8003,2,27,0,1,53,0,34,4,5,27,not addicted
8004,5,40,2,0,76,3,43,4,6,25,addicted
8005,3,29,0,1,49,1,23,4,0,33,not addicted
8006,4,41,2,1,54,1,42,6,5,29,addicted
8008,3,25,2,1,44,0,53,3,5,15,not addicted
8009,2,26,2,0,61,0,39,3,1,19,not addicted
8014,4,18,2,0,48,0,27,9,2,31,not addicted
8017,2,37,0,0,46,0,52,6,1,23,not addicted
8019,2,28,1,1,50,0,31,7,0,30,not addicted
8020,3,27,0,2,42,1,45,8,0,20,not addicted
8022,5,25,1,0,47,0,20,6,2,20,not addicted
8023,5,45,1,3,66,0,28,5,6,31,addicted
8026,3,22,2,0,51,1,54,3,2,31,not addicted
8030,6,34,2,3,75,1,20,5,5,25,addicted
8031,7,33,3,1,73,0,16,8,5,30,addicted
8032,4,31,1,1,50,2,27,7,4,30,not addicted
8036,2,23,0,0,49,0,48,10,2,24,not addicted
8037,5,28,1,2,59,2,42,5,3,33,addicted
8038,4,26,2,1,48,0,31,5,1,28,not addicted
8040,6,46,3,1,68,0,44,5,6,28,addicted
8042,3,30,1,1,49,0,53,8,4,21,not addicted
8044,7,26,1,3,68,0,28,4,8,28,addicted
8045,2,27,0,1,53,0,52,5,0,25,not addicted
8048,4,24,1,0,45,1,23,8,3,21,not addicted
8050,7,41,2,1,70,2,20,5,7,26,addicted
8052,4,23,0,0,38,0,22,4,5,20,not addicted
8053,5,28,1,1,51,1,50,8,3,33,not addicted
8056,3,30,0,0,47,0,53,7,1,18,not addicted
8059,3,34,1,0,50,0,31,4,4,26,not addicted
8061,4,23,1,1,52,0,40,7,6,22,not addicted
8065,4,25,0,0,65,1,31,7,6,28,not addicted
8068,2,25,1,0,55,1,52,4,1,33,not addicted
8072,1,35,0,0,49,1,34,7,3,25,not addicted
8073,5,25,1,0,52,0,37,2,2,28,not addicted
8074,2,19,0,1,46,0,34,7,3,23,not addicted
8076,6,21,1,2,40,0,34,8,1,24,not addicted
8077,8,32,2,1,57,2,36,5,7,24,addicted
8080,6,36,1,3,67,2,24,4,7,30,addicted
8082,6,22,2,0,51,1,54,6,4,24,not addicted
8084,8,32,0,1,79,3,21,4,3,27,addicted
8091,2,29,1,1,65,0,52,5,3,20,not addicted
8092,4,36,0,1,43,1,35,7,5,19,not addicted
8094,3,24,2,0,45,0,31,6,3,22,not addicted
8095,7,48,2,2,56,2,44,7,5,18,addicted
8099,5,23,1,2,44,0,28,5,4,25,not addicted
8100,6,24,1,0,59,1,44,8,5,20,not addicted
8101,2,30,1,0,46,0,43,6,5,24,not addicted
8102,5,23,1,1,59,1,37,10,3,19,not addicted
8103,4,24,0,2,50,1,30,8,4,32,not addicted
8107,4,26,0,0,51,0,29,3,2,20,not addicted
8111,3,21,0,0,48,1,34,8,3,16,not addicted
8113,4,31,0,3,46,1,48,5,3,27,not addicted
8118,5,39,1,1,69,2,25,4,6,27,addicted
8119,3,22,1,1,45,1,46,9,2,34,not addicted
8120,5,34,1,0,68,3,16,9,7,30,addicted
8122,4,21,2,0,58,0,20,11,5,20,not addicted
8124,3,26,2,0,45,0,24,6,4,22,not addicted
8126,3,16,0,2,46,1,40,7,5,19,not addicted
8128,3,31,1,1,51,0,46,7,5,22,not addicted
8131,5,13,2,2,43,0,20,7,3,31,not addicted
8133,3,12,2,0,48,0,43,6,4,26,not addicted
8136,5,17,1,0,42,1,42,5,4,24,not addicted
8137,6,32,1,3,64,1,15,3,7,21,addicted
8141,6,36,2,3,70,0,25,2,5,28,addicted
8142,5,22,0,0,43,0,28,6,6,24,not addicted
8143,3,25,0,1,50,0,47,5,3,25,not addicted
8146,2,23,0,0,45,2,29,5,0,22,not addicted
8147,3,39,0,0,59,2,26,4,6,23,not addicted
8148,7,23,4,0,59,1,49,9,3,22,not addicted
8150,4,25,0,0,57,0,47,6,4,19,not addicted
8152,3,25,1,0,57,1,20,4,3,32,not addicted
8154,3,32,2,0,55,1,24,4,0,17,not addicted
8157,3,24,1,1,44,0,52,10,6,22,not addicted
8159,3,25,1,1,63,1,39,5,3,33,not addicted
8165,5,33,1,0,52,1,46,4,1,22,not addicted
8167,6,33,2,2,76,0,18,2,8,27,addicted
8169,4,28,1,2,60,1,31,13,0,26,not addicted
8172,3,26,2,0,51,0,52,9,2,25,not addicted
8175,4,33,2,1,58,1,32,10,7,25,addicted
8177,6,25,2,1,65,2,43,6,0,20,not addicted
8181,4,32,0,0,40,1,40,9,0,29,not addicted
8183,4,26,1,1,50,0,42,8,0,32,not addicted
8184,3,27,1,1,53,1,21,5,3,29,not addicted
8187,5,34,3,1,53,1,25,4,2,35,addicted
8192,5,27,1,0,50,0,33,6,1,33,not addicted
8197,6,32,2,2,88,2,20,8,4,23,addicted
8198,9,36,2,3,80,1,42,4,6,38,addicted
8201,5,23,2,0,67,3,29,6,7,30,addicted
8203,5,34,4,1,68,0,26,2,8,28,addicted
8205,4,21,3,0,50,0,35,4,0,23,not addicted
8209,5,20,1,0,62,0,33,7,4,23,not addicted
8210,3,41,0,0,36,1,45,6,4,19,not addicted
8211,6,32,0,0,50,0,24,3,5,17,not addicted
8213,6,22,1,1,56,0,33,4,5,30,not addicted
8214,4,31,2,2,51,0,20,8,3,25,not addicted
8215,3,21,1,1,49,1,21,8,0,31,not addicted
8216,3,23,1,0,58,0,33,5,6,30,not addicted
8218,7,33,2,0,61,3,43,7,3,21,addicted
8223,3,21,1,0,54,1,22,8,1,22,not addicted
8224,4,22,0,1,50,0,22,5,4,26,not addicted
8225,3,29,1,0,59,0,43,6,1,21,not addicted
8226,4,24,2,1,46,0,24,9,2,32,not addicted
8228,4,34,2,0,90,2,27,5,4,33,addicted
8238,4,32,4,0,69,0,21,6,3,34,addicted
8239,3,29,2,0,55,0,36,9,5,30,not addicted
8242,2,24,0,1,47,1,37,10,3,37,not addicted
8243,7,29,2,0,77,2,28,6,4,25,addicted
8246,6,36,1,1,51,0,40,4,2,27,not addicted
8249,7,29,3,2,55,2,35,6,6,34,addicted
8250,3,27,0,0,45,1,39,7,2,22,not addicted
8252,1,25,1,0,48,0,45,4,0,17,not addicted
8253,4,32,0,2,42,1,33,8,0,26,not addicted
8258,4,26,1,1,44,0,45,12,1,23,not addicted
8259,5,24,0,1,59,1,47,4,3,13,not addicted
8267,5,27,0,4,68,0,34,3,3,28,addicted
8269,2,23,0,2,49,0,48,11,2,18,not addicted
8271,3,22,1,0,37,0,54,7,6,28,not addicted
8272,5,34,1,1,52,1,43,7,0,29,not addicted
8273,3,29,0,0,43,0,42,8,2,16,not addicted
8275,5,28,0,1,44,1,46,6,3,32,not addicted
8276,4,36,1,1,78,2,36,6,3,23,addicted
8282,6,43,3,2,61,0,32,6,5,36,addicted
8283,2,25,0,0,49,1,32,4,0,24,not addicted
8284,5,26,0,0,60,0,45,4,1,21,not addicted
8286,6,31,3,1,64,0,20,6,5,42,addicted
8289,4,23,1,1,62,2,26,9,6,25,not addicted
8291,3,26,1,1,45,0,21,9,3,21,not addicted
8295,5,31,2,2,77,0,39,1,5,19,addicted
8298,3,28,1,0,37,0,49,4,3,24,not addicted
8300,5,26,0,1,52,1,37,5,2,21,not addicted
8302,5,38,1,1,65,2,32,3,3,29,addicted
8303,7,38,2,3,71,2,27,6,3,46,addicted
8304,5,21,1,1,54,1,49,7,4,14,not addicted
8312,4,34,2,1,63,1,18,2,3,37,addicted
8313,3,27,0,1,60,2,30,6,0,25,not addicted
8315,4,29,0,0,46,0,50,8,6,26,not addicted
8317,3,26,2,0,55,0,23,7,4,20,not addicted
8322,2,23,0,0,45,1,27,3,6,35,not addicted
8324,6,41,0,3,78,2,38,7,4,27,addicted
8328,5,17,2,1,54,0,33,8,4,24,not addicted
8329,6,32,4,0,60,0,39,3,7,25,addicted
8330,2,28,1,0,48,1,53,10,2,25,not addicted
8335,4,24,0,0,47,1,27,6,4,29,not addicted
8337,7,35,2,1,65,2,43,5,3,27,addicted
8338,5,28,1,0,50,1,28,3,0,30,not addicted
8340,2,26,0,0,55,1,50,7,0,23,not addicted
8341,4,35,0,0,85,4,23,5,4,34,addicted
8342,2,31,1,0,51,0,54,6,3,25,not addicted
8347,5,27,0,0,45,0,21,8,2,22,not addicted
8357,1,21,1,0,35,0,25,10,7,20,not addicted
8362,5,30,2,2,73,0,24,4,3,20,addicted
8365,5,19,1,0,34,1,52,4,4,28,not addicted
8366,5,23,1,3,71,1,29,11,3,44,addicted
8369,5,27,1,0,55,0,51,3,3,22,not addicted
8371,4,32,2,2,67,0,41,10,4,38,addicted
8373,3,32,1,2,47,0,49,7,0,28,not addicted
8375,4,23,0,0,47,1,32,7,1,34,not addicted
8376,1,23,1,0,54,0,22,7,5,23,not addicted
8377,5,26,3,0,54,0,26,2,3,29,not addicted
8379,3,26,1,0,55,0,44,6,5,24,not addicted
8381,5,35,2,1,38,0,29,4,3,18,not addicted
8386,5,22,2,1,61,2,43,5,6,33,addicted
8388,3,24,0,1,55,0,35,7,2,17,not addicted
8393,6,39,3,0,67,1,18,3,6,27,addicted
8395,4,29,1,1,40,0,36,7,5,20,not addicted
8397,7,32,3,1,74,3,26,6,6,32,addicted
8406,4,17,0,2,42,2,45,5,3,23,not addicted
8407,6,38,2,2,78,1,15,5,5,26,addicted
8409,3,20,0,0,50,2,30,8,5,17,not addicted
8411,4,23,2,1,54,1,22,2,4,21,not addicted
8412,3,37,1,0,56,1,22,6,4,27,not addicted
8413,5,33,3,0,74,1,26,5,4,31,addicted
8416,5,26,2,0,54,2,40,3,7,23,not addicted
8419,4,27,1,1,49,0,41,5,1,21,not addicted
8421,4,30,2,0,50,1,38,1,4,26,not addicted
8424,5,20,2,0,59,0,31,7,5,25,not addicted
8425,5,52,2,0,56,2,20,5,5,32,addicted
8427,4,38,3,1,81,0,42,5,3,16,addicted
8433,1,25,0,1,49,0,34,6,0,30,not addicted
8435,4,18,0,1,45,0,22,7,3,17,not addicted
8436,3,23,1,1,43,1,38,6,3,24,not addicted
8437,6,31,2,3,64,1,25,6,5,31,addicted
8439,3,20,1,0,53,0,48,8,4,16,not addicted
8441,3,26,2,0,52,1,50,8,0,27,not addicted
8443,6,30,3,1,60,1,38,6,7,30,addicted
8446,2,30,1,0,52,0,43,3,2,33,not addicted
8448,7,31,0,4,67,0,39,6,7,30,addicted
8449,5,34,1,3,79,1,24,7,6,29,addicted
8451,5,39,2,1,78,2,33,6,3,27,addicted
8452,3,28,0,1,38,1,41,7,3,23,not addicted
8453,3,24,2,0,54,1,39,9,2,23,not addicted
8454,7,27,0,2,68,3,35,7,8,37,addicted
8458,7,42,3,2,61,0,43,6,5,28,addicted
8459,4,45,2,1,74,1,24,5,7,32,addicted
8461,3,18,0,1,45,1,44,7,6,29,not addicted
8462,4,25,0,1,31,0,22,3,6,23,not addicted
8469,5,34,3,1,74,0,39,3,3,30,addicted
8473,3,26,2,1,53,0,35,9,6,23,not addicted
8475,4,23,2,0,46,0,33,8,5,21,not addicted
8477,3,33,0,0,56,2,25,6,1,17,not addicted
8478,4,22,1,0,46,0,43,7,5,28,not addicted
8479,5,31,3,0,39,0,40,5,5,18,not addicted
8484,5,23,0,1,70,1,49,5,6,27,not addicted
8485,4,23,0,0,48,2,47,7,4,29,not addicted
8487,6,20,1,1,49,0,47,5,6,20,not addicted
8490,4,26,2,2,43,0,21,8,3,31,not addicted
8494,2,24,0,0,47,0,37,5,1,29,not addicted
8495,7,35,2,2,73,2,18,10,9,34,addicted
8497,4,34,3,0,70,1,17,5,4,28,addicted
8499,3,29,0,0,47,0,32,8,0,26,not addicted
8501,2,22,1,0,54,0,23,3,0,18,not addicted
8504,5,18,0,2,61,0,22,8,5,24,not addicted
8505,4,33,3,0,66,1,45,8,4,29,addicted
8506,4,33,3,0,68,1,21,5,3,20,addicted
8507,2,11,1,1,51,0,40,6,1,26,not addicted
8510,8,34,2,3,77,2,33,9,6,33,addicted
8511,7,37,4,1,69,0,45,7,7,30,addicted
8513,7,13,2,1,49,0,28,3,3,26,not addicted
8518,8,27,2,2,78,1,29,7,6,20,addicted
8522,3,20,1,1,56,0,47,3,5,27,not addicted
8523,4,35,2,1,58,1,39,6,4,51,addicted
8524,5,32,0,3,42,0,26,5,4,17,not addicted
8527,3,21,2,1,41,0,37,6,3,30,not addicted
8529,3,30,1,1,54,1,50,9,5,28,not addicted
8531,2,30,0,0,53,1,43,11,0,22,not addicted
8535,3,29,1,0,55,1,44,10,5,20,not addicted
8536,7,40,2,2,72,2,42,5,4,31,addicted
8537,5,42,0,1,72,3,30,3,3,22,addicted
8538,3,26,2,0,61,0,25,6,4,22,not addicted
8540,5,35,3,0,55,1,37,7,5,29,addicted
8545,4,20,1,1,41,2,46,8,3,26,not addicted
8546,6,25,0,0,55,0,31,8,1,29,not addicted
8547,4,19,0,0,36,1,36,7,0,23,not addicted
8548,4,15,1,1,53,0,54,6,4,38,not addicted
8549,4,23,3,1,53,0,26,3,4,17,not addicted
8551,2,20,0,0,54,2,41,5,6,21,not addicted
8555,2,22,0,1,51,0,53,5,4,13,not addicted
8559,6,33,4,2,78,0,24,6,2,36,addicted
8563,6,39,3,1,61,0,34,7,6,24,addicted
8564,7,31,4,2,71,1,20,5,6,31,addicted
8570,2,25,1,1,52,0,26,8,6,23,not addicted
8571,4,40,3,0,76,1,29,5,9,30,addicted
8572,3,25,2,1,47,0,55,5,0,24,not addicted
8575,4,31,2,0,54,0,32,6,1,18,not addicted
8578,3,21,0,0,60,0,34,2,1,30,not addicted
8580,5,38,3,0,71,2,28,5,6,33,addicted
8585,5,26,0,1,45,2,51,5,6,25,not addicted
8586,4,36,2,1,61,1,36,8,7,28,addicted
8589,3,27,0,0,52,1,30,9,6,16,not addicted
8590,5,26,3,2,75,0,40,6,3,23,addicted
8591,8,37,3,2,75,0,16,4,9,26,addicted
8596,3,26,2,0,47,0,49,5,2,23,not addicted
8597,3,31,0,2,43,1,31,5,6,30,not addicted
8598,2,17,0,0,55,0,30,5,2,28,not addicted
8599,3,23,1,1,53,1,45,11,2,20,not addicted
8601,7,45,0,2,95,2,25,6,5,32,addicted
8605,5,34,1,2,75,1,19,3,6,42,addicted
8606,4,30,1,0,54,1,49,9,4,17,not addicted
8608,7,30,3,1,61,0,25,4,5,26,addicted
8609,6,26,1,1,39,1,54,10,0,27,not addicted
8612,3,20,2,1,60,0,24,0,5,27,not addicted
8614,4,38,1,2,78,1,39,8,3,25,addicted
8615,6,23,2,0,60,0,30,5,2,30,not addicted
8618,2,25,1,0,53,1,54,9,3,20,not addicted
8620,3,35,0,0,59,0,31,3,2,19,not addicted
8621,3,31,2,1,44,0,25,8,2,16,not addicted
8623,6,35,1,2,64,3,24,4,6,34,addicted
8628,5,35,2,2,70,1,25,11,6,28,addicted
8629,5,31,1,0,49,0,45,6,0,26,not addicted
8630,7,26,5,1,74,1,39,3,5,24,addicted
8634,2,21,1,1,47,0,39,7,6,22,not addicted
8635,3,25,3,0,48,0,33,7,4,25,not addicted
8636,2,27,0,0,45,0,52,12,1,24,not addicted
8638,5,21,1,2,49,1,37,8,2,24,not addicted
8641,4,25,0,1,54,1,51,8,2,24,not addicted
8642,3,14,2,1,46,0,53,7,5,20,not addicted
8643,2,21,0,0,38,1,30,5,3,35,not addicted
8645,3,16,2,0,47,0,48,6,6,32,not addicted
8647,4,55,0,3,56,1,31,5,6,22,addicted
8649,7,18,0,0,41,0,46,5,2,26,not addicted
8653,2,25,1,0,54,0,49,3,3,22,not addicted
8655,7,40,3,2,67,1,34,5,5,27,addicted
8656,5,20,1,2,47,1,47,2,5,28,not addicted
8658,3,30,0,0,54,0,23,7,0,32,not addicted
8660,2,29,2,0,67,0,25,5,3,22,not addicted
8663,4,36,1,2,68,1,34,3,6,19,addicted
8664,6,28,0,4,58,0,43,6,8,20,addicted
8665,3,29,2,1,59,0,34,9,0,23,not addicted
8667,3,31,2,0,65,1,26,10,6,21,not addicted
8669,5,24,1,0,62,1,23,7,6,20,not addicted
8670,6,24,1,1,47,0,36,6,2,30,not addicted
8671,2,26,2,0,41,0,42,3,5,26,not addicted
8672,5,26,2,3,60,0,15,7,6,22,addicted
8673,1,32,0,0,52,1,52,4,3,19,not addicted
8674,4,28,1,0,40,0,45,6,6,27,not addicted
8676,8,41,4,1,55,2,28,6,6,38,addicted
8679,2,19,0,0,49,2,51,3,2,34,not addicted
8680,3,33,0,1,51,0,54,3,5,22,not addicted
8681,3,23,0,0,56,0,44,9,3,24,not addicted
8682,4,21,2,0,40,1,39,7,1,25,not addicted
8683,3,18,2,0,49,1,22,5,4,24,not addicted
8684,4,31,1,0,47,1,25,5,0,19,not addicted
8687,5,35,2,0,65,2,28,5,7,38,addicted
8691,6,26,1,2,63,1,19,2,8,25,addicted
8692,6,29,1,0,53,1,46,10,1,16,not addicted
8696,4,28,2,0,60,1,31,10,1,24,not addicted
8697,1,22,0,0,43,0,50,6,3,23,not addicted
8698,7,39,1,1,66,4,27,5,6,32,addicted
8700,5,22,1,1,45,0,50,6,5,20,not addicted
8701,4,22,1,0,40,0,32,7,3,15,not addicted
8702,3,19,2,1,45,0,39,6,5,20,not addicted
8703,4,17,2,0,54,0,54,5,2,33,not addicted
8705,5,19,1,0,52,1,41,7,2,20,not addicted
8706,5,40,2,1,73,2,33,5,4,26,addicted
8707,7,39,2,0,81,3,35,4,8,27,addicted
8709,4,27,1,1,47,0,47,6,0,39,not addicted
8711,7,40,2,2,89,0,35,6,7,29,addicted
8712,3,22,1,1,43,1,51,11,4,29,not addicted
8713,4,27,0,0,54,1,47,7,2,20,not addicted
8717,6,43,2,1,58,3,28,6,5,24,addicted
8718,2,23,0,0,39,1,21,6,1,30,not addicted
8719,7,28,3,3,73,1,23,6,4,28,addicted
8720,3,22,1,1,61,1,43,4,6,26,not addicted
8721,2,27,0,0,51,0,38,9,1,19,not addicted
8726,7,24,2,1,43,0,51,5,5,30,not addicted
8727,5,40,2,1,73,2,41,3,7,29,addicted
8731,3,23,1,1,50,0,50,10,6,22,not addicted
8732,7,34,2,3,66,0,30,7,3,37,addicted
8733,4,20,0,1,52,0,42,9,0,25,not addicted
8736,6,21,1,0,51,1,29,4,0,29,not addicted
8740,8,39,1,2,60,1,38,6,3,28,addicted
8741,5,23,3,1,57,0,40,4,5,30,addicted
8742,5,22,2,1,42,0,37,3,5,24,not addicted
8744,5,37,2,2,69,0,22,7,4,34,addicted
8747,5,24,2,1,49,1,33,8,1,29,not addicted
8749,5,46,3,2,75,0,24,6,5,39,addicted
8752,4,22,2,1,36,1,40,2,0,24,not addicted
8753,3,30,2,0,59,1,27,6,2,19,not addicted
8759,4,28,0,2,67,2,29,6,3,33,addicted
8760,3,19,1,0,51,2,30,6,6,24,not addicted
8761,4,24,1,0,51,0,54,7,2,24,not addicted
8762,4,23,1,0,56,1,42,7,6,30,not addicted
8763,5,39,1,1,76,2,38,6,8,38,addicted
8764,4,29,1,0,38,0,45,6,4,21,not addicted
8765,6,40,2,1,72,3,19,6,6,35,addicted
8769,7,33,1,2,69,2,39,3,7,36,addicted
8770,4,27,3,0,74,1,16,5,8,39,addicted
8775,3,17,0,0,59,0,47,6,6,30,not addicted
8777,4,34,1,1,60,1,21,7,4,20,not addicted
8778,3,23,1,1,44,0,44,4,6,25,not addicted
8781,6,34,0,0,40,0,20,8,6,22,not addicted
8786,8,28,5,0,77,2,15,5,8,20,addicted
8787,7,37,0,2,83,4,39,3,6,26,addicted
8789,6,22,1,0,50,0,49,3,3,37,not addicted
8793,5,26,2,0,46,0,47,9,0,31,not addicted
8796,6,42,2,3,69,1,19,7,4,27,addicted
8799,3,25,0,2,49,1,22,5,4,28,not addicted
8802,5,35,2,0,68,2,24,5,2,29,addicted
8804,3,21,1,0,60,1,34,5,3,24,not addicted
8805,6,24,2,1,47,1,42,8,0,27,not addicted
8806,4,28,2,1,45,1,27,8,3,35,not addicted
8808,4,24,1,3,47,0,37,8,7,23,not addicted
8810,4,28,2,0,57,0,22,6,2,23,not addicted
8815,6,18,2,0,52,0,53,9,1,21,not addicted
8817,5,21,0,0,61,0,36,7,4,21,not addicted
8822,5,19,2,0,59,0,30,6,6,25,not addicted
8826,3,19,0,0,47,0,47,6,0,35,not addicted
8827,5,27,0,0,46,0,45,7,5,17,not addicted
8828,3,28,2,0,41,0,23,5,3,25,not addicted
8829,5,33,1,1,49,1,26,8,1,29,not addicted
8830,5,25,0,0,46,0,34,8,5,28,not addicted
8831,4,27,0,2,43,1,48,9,1,26,not addicted
8832,4,19,3,1,40,0,23,7,2,23,not addicted
8834,7,32,3,0,69,1,26,3,5,35,addicted
8835,6,32,0,2,52,0,35,5,4,19,not addicted
8837,6,21,1,1,45,2,32,4,7,21,not addicted
8839,3,18,1,0,52,0,52,4,6,28,not addicted
8840,5,25,1,1,71,3,31,5,5,27,addicted
8842,3,26,2,1,50,0,51,5,4,24,not addicted
8843,4,19,0,0,47,0,20,7,1,11,not addicted
8844,2,26,0,0,35,2,38,7,6,26,not addicted
8846,3,32,0,0,58,1,24,2,4,31,not addicted
8847,4,24,2,1,50,0,30,10,0,31,not addicted
8848,3,23,0,0,55,0,30,6,5,25,not addicted
8852,5,23,0,0,53,0,43,5,2,19,not addicted
8854,7,52,2,0,63,2,37,8,3,22,addicted
8855,4,30,1,1,51,0,49,3,6,30,not addicted
8857,1,18,1,0,57,0,38,4,5,21,not addicted
8859,3,29,0,0,51,1,32,9,5,12,not addicted
8861,3,25,2,1,51,0,53,7,0,26,not addicted
8862,5,27,1,2,74,2,16,4,3,32,addicted
8864,4,24,1,0,44,0,32,4,5,18,not addicted
8866,6,25,2,0,44,0,30,6,3,17,not addicted
8867,5,22,2,1,49,1,45,7,2,24,not addicted
8868,6,38,2,1,54,1,23,6,4,26,addicted
8871,2,28,0,1,55,1,27,8,0,20,not addicted
8877,3,26,1,1,52,1,19,7,5,29,not addicted
8878,4,26,1,0,58,0,31,6,6,26,not addicted
8879,6,29,1,0,65,0,35,10,3,18,not addicted
8889,7,33,2,3,70,0,24,6,7,26,addicted
8895,6,39,1,0,50,0,43,7,1,30,not addicted
8900,3,25,0,0,55,0,42,7,5,30,not addicted
8901,4,21,1,0,42,1,51,5,4,29,not addicted
8902,7,31,1,2,73,3,42,2,8,21,addicted
8903,5,24,1,0,41,1,25,6,2,24,not addicted
8904,4,34,1,0,48,1,42,9,0,27,not addicted
8905,5,33,0,1,45,0,52,8,2,32,not addicted
8908,3,23,0,1,40,0,35,8,2,22,not addicted
